Meter No,Score,Band,Recency,Vends_60d,Failure_Rate,Median_Spend,Decision_A_Conservative,Amount_A_Conservative,Reason_A_Conservative,Decision_B_Moderate,Amount_B_Moderate,Reason_B_Moderate,Decision_C_Aggressive,Amount_C_Aggressive,Reason_C_Aggressive
2450,63.5,C,3,4,0.12,46000.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2451,73.3,B,10,5,0.02,50500.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2452,64.4,C,2,2,0.0,60000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
2453,44.8,D,17,6,0.0,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2454,38.6,D,3,7,0.1,1875.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2455,39.8,D,5,8,0.1,1783.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2456,39.2,D,2,10,0.11,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2457,45.0,D,6,9,0.04,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2458,46.2,D,2,4,0.11,1852.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2459,65.1,B,2,2,0.0,71000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
2460,68.4,B,5,4,0.15,50000.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2461,39.6,D,29,3,0.14,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
2462,72.6,B,14,9,0.0,64500.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2463,48.4,D,0,8,0.02,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2464,45.9,D,2,10,0.03,1875.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2465,73.2,B,0,10,0.04,165000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2466,49.6,D,10,5,0.02,2190.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2467,35.0,D,1,6,0.2,1802.5,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2468,61.7,C,2,3,0.0,45500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,APPROVED,20000.0,Eligible
2469,30.2,D,0,3,0.0,1000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
2470,46.5,D,0,8,0.11,2087.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2471,37.3,D,2,6,0.14,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2472,46.4,D,0,14,0.04,1988.5,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2473,33.5,D,22,3,0.08,1133.5,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
2474,63.2,C,5,2,0.0,50500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
2475,41.7,D,0,6,0.06,1686.5,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2476,47.5,D,3,16,0.06,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2477,56.2,C,34,1,0.17,40000.0,REJECTED,0.0,< 6 vends; > 30 days dormant,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
2478,38.4,D,5,6,0.12,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2479,47.3,D,24,5,0.02,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2480,60.7,C,5,2,0.08,52000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
2481,44.8,D,19,9,0.07,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2482,40.9,D,2,4,0.08,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2483,70.7,B,3,9,0.09,46000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2484,48.3,D,5,7,0.08,2500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2485,66.9,B,22,5,0.05,156826.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2486,44.6,D,3,13,0.06,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2487,63.3,C,12,3,0.05,64000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,APPROVED,20000.0,Eligible
2488,48.4,D,7,7,0.0,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2489,48.0,D,0,14,0.02,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2490,68.1,B,24,5,0.06,50000.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2491,44.8,D,2,4,0.13,3000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2492,37.4,D,5,3,0.11,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
2493,33.0,D,10,2,0.13,1750.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
2494,48.3,D,4,7,0.0,1890.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2495,35.9,D,4,3,0.13,1625.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
2496,36.2,D,1,7,0.07,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2497,72.8,B,7,10,0.04,60000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2498,45.8,D,6,8,0.06,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2499,49.4,D,2,8,0.04,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2500,69.7,B,4,5,0.07,52000.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2501,46.6,D,0,12,0.03,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2502,42.6,D,3,2,0.0,2593.5,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
2503,41.2,D,1,8,0.02,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2504,50.0,C,52,1,0.0,3750.0,REJECTED,0.0,< 6 vends; > 30 days dormant,REJECTED,0.0,< 4 vends; > 45 days dormant,REJECTED,0.0,< 3 vends
2505,53.8,C,0,11,0.04,2937.5,REJECTED,0.0,Below Min Loan Size,REJECTED,0.0,Below Min Loan Size,APPROVED,2203.0,Eligible
2506,69.8,B,3,7,0.02,51000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2507,44.8,D,4,4,0.12,2500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2508,43.3,D,3,5,0.03,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2509,34.6,D,1,9,0.12,1250.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2510,28.6,D,0,2,0.08,1000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
2511,46.1,D,3,6,0.09,2500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2512,46.2,D,5,10,0.09,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2513,69.1,B,4,7,0.03,44500.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2514,41.0,D,2,6,0.06,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2515,47.6,D,4,3,0.06,2500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
2516,66.8,B,13,6,0.06,40000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2517,40.9,D,5,7,0.0,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2518,69.6,B,2,4,0.12,43000.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2519,71.2,B,11,10,0.04,48000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2520,36.1,D,0,9,0.06,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2521,41.5,D,0,5,0.03,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2522,42.9,D,2,12,0.0,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2523,40.8,D,0,7,0.15,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2524,46.1,D,0,8,0.04,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2525,44.3,D,15,1,0.17,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
2526,35.1,D,0,4,0.07,2042.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2527,45.3,D,42,1,0.0,2398.0,REJECTED,0.0,< 6 vends; > 30 days dormant,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
2528,60.3,C,9,1,0.08,75000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
2529,41.6,D,1,8,0.02,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2530,41.4,D,20,8,0.0,1750.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2531,64.0,C,21,4,0.09,46000.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2532,42.2,D,31,8,0.0,1875.0,REJECTED,0.0,> 30 days dormant,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2533,68.9,B,16,7,0.0,50000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2534,43.5,D,2,10,0.11,2091.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2535,33.6,D,1,5,0.0,1000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2536,37.4,D,47,2,0.19,2000.0,REJECTED,0.0,< 6 vends; > 30 days dormant,REJECTED,0.0,< 4 vends; > 45 days dormant,REJECTED,0.0,< 3 vends
2537,43.4,D,0,10,0.05,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2538,71.5,B,5,8,0.05,60000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2539,74.7,B,4,9,0.07,46500.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2540,44.2,D,1,12,0.06,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2541,42.8,D,5,7,0.04,1874.5,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2542,37.8,D,10,6,0.14,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2543,47.6,D,4,11,0.08,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2544,45.9,D,12,9,0.06,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2545,35.0,D,5,2,0.07,1300.5,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
2546,64.3,C,3,5,0.05,50000.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2547,42.9,D,1,7,0.1,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2548,33.5,D,1,2,0.21,2000.0,REJECTED,0.0,< 6 vends; High Failure Rate (21%),REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
2549,41.1,D,32,2,0.0,1750.0,REJECTED,0.0,< 6 vends; > 30 days dormant,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
2550,44.1,D,0,11,0.07,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2551,43.9,D,5,6,0.0,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2552,44.1,D,0,13,0.02,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2553,41.7,D,0,8,0.07,1937.5,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2554,70.9,B,21,7,0.06,64000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2555,38.5,D,2,4,0.05,1500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2556,36.6,D,19,3,0.08,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
2557,42.1,D,0,3,0.08,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
2558,51.7,C,1,12,0.04,2000.0,REJECTED,0.0,Below Min Loan Size,REJECTED,0.0,Below Min Loan Size,REJECTED,0.0,Below Min Loan Size
2559,48.2,D,1,10,0.02,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2560,47.3,D,1,10,0.02,2048.5,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2561,35.2,D,0,4,0.25,1750.0,REJECTED,0.0,< 6 vends; High Failure Rate (25%),REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2562,46.8,D,1,4,0.1,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2563,43.8,D,5,6,0.05,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2564,68.7,B,1,7,0.05,50000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2565,41.1,D,0,7,0.05,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2566,40.7,D,12,5,0.05,1750.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2567,48.5,D,24,4,0.12,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2568,35.2,D,0,4,0.14,1500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2569,56.1,C,13,2,0.08,5000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
2570,47.7,D,0,9,0.09,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2571,46.3,D,30,3,0.04,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
2572,40.6,D,2,5,0.06,2097.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2573,43.0,D,3,12,0.02,1750.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2574,41.7,D,5,7,0.04,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2575,41.4,D,7,7,0.03,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2576,39.1,D,2,2,0.12,2500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
2577,40.8,D,1,6,0.0,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2578,42.4,D,5,8,0.06,1625.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2579,39.5,D,0,11,0.03,1625.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2580,35.9,D,2,4,0.08,1625.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2581,34.3,D,4,2,0.0,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
2582,40.1,D,5,3,0.15,1000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
2583,44.5,D,4,11,0.08,1931.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2584,30.7,D,28,1,0.0,1500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
2585,44.2,D,2,9,0.05,2216.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2586,31.5,D,0,3,0.27,1500.0,REJECTED,0.0,< 6 vends; High Failure Rate (27%),REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
2587,71.9,B,0,7,0.0,65500.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2588,74.3,B,5,8,0.05,190000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2589,39.5,D,0,8,0.05,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2590,74.1,B,4,11,0.02,65500.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2591,43.8,D,3,11,0.07,1560.5,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2592,47.8,D,3,3,0.03,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
2593,38.2,D,6,10,0.17,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2594,39.8,D,5,5,0.12,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2595,41.4,D,14,5,0.13,1500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2596,69.5,B,22,3,0.03,150000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,APPROVED,20000.0,Eligible
2597,43.0,D,11,8,0.06,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2598,38.6,D,0,13,0.05,1500.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2599,38.6,D,2,6,0.03,1750.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2600,47.1,D,7,14,0.06,1987.5,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2601,42.1,D,7,8,0.05,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2602,71.7,B,6,7,0.07,50000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2603,39.5,D,2,5,0.15,2172.5,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2604,38.3,D,4,7,0.02,1078.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2605,45.0,D,1,8,0.06,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2606,39.5,D,23,5,0.03,1937.5,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2607,44.5,D,5,8,0.08,1750.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2608,36.0,D,1,5,0.11,1687.5,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2609,37.9,D,3,5,0.04,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2610,38.7,D,0,9,0.09,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2611,46.1,D,2,10,0.0,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2612,44.4,D,3,10,0.0,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2613,33.4,D,61,0,0.0,2030.0,REJECTED,0.0,< 6 vends; > 30 days dormant,REJECTED,0.0,< 4 vends; > 45 days dormant,REJECTED,0.0,< 3 vends; > 60 days dormant
2614,68.8,B,2,5,0.06,68500.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2615,47.7,D,0,9,0.05,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2616,42.5,D,4,6,0.17,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2617,46.7,D,1,6,0.14,3000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2618,60.6,C,21,2,0.09,64500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
2619,69.3,B,3,10,0.02,49000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2620,42.9,D,2,9,0.04,1875.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2621,63.4,C,3,2,0.0,74000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
2622,68.8,B,10,7,0.07,43000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2623,47.7,D,1,6,0.11,2893.5,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2624,31.9,D,0,2,0.17,1750.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
2625,41.4,D,9,5,0.02,1694.5,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2626,37.6,D,2,2,0.18,2000.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
2627,72.0,B,1,9,0.1,200000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2628,72.7,B,2,10,0.04,63000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2629,47.8,D,1,10,0.12,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2630,40.4,D,3,6,0.06,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2631,72.7,B,0,8,0.02,68000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2632,35.1,D,0,4,0.0,1750.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2633,31.6,D,8,4,0.13,1500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2634,37.7,D,2,4,0.07,1801.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2635,44.8,D,4,11,0.02,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2636,32.7,D,1,4,0.11,1500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2637,42.5,D,31,3,0.07,2000.0,REJECTED,0.0,< 6 vends; > 30 days dormant,REJECTED,0.0,< 4 vends,REJECTED,0.0,Eligible
2638,41.5,D,2,8,0.02,1250.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2639,49.4,D,1,12,0.02,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2640,37.6,D,0,5,0.0,1439.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2641,65.1,B,1,4,0.07,40500.0,REJECTED,0.0,< 6 vends,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2642,49.8,D,3,5,0.12,2500.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2643,35.4,D,1,6,0.07,1591.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2644,44.0,D,26,6,0.02,2000.0,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible,REJECTED,0.0,Eligible
2645,70.0,B,25,7,0.05,60000.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
2646,35.8,D,14,1,0.1,1234.0,REJECTED,0.0,< 6 vends,REJECTED,0.0,< 4 vends,REJECTED,0.0,< 3 vends
2647,74.8,B,2,10,0.06,57500.0,APPROVED,7500.0,Eligible,APPROVED,20000.0,Eligible,APPROVED,20000.0,Eligible
